evaluations raw_y evaporation_rate
2427 3.0750307503 1.0000000000
2561 3.1289111389 1.0000000000
2974 3.1367628607 1.0000000000
3178 3.3288948069 1.0000000000
3327 3.4293552812 1.0000000000
3608 3.5161744023 1.0000000000
4794 3.5868005739 1.0000000000
6271 3.6179450072 1.0000000000
7983 3.6284470247 1.0000000000
9561 3.9123630673 1.0000000000
10324 4.0518638574 1.0000000000
10701 4.0650406504 1.0000000000
10999 4.2158516020 1.0000000000
100000 4.2158516020 1.0000000000
evaluations raw_y evaporation_rate
1 1.0283833813 1.0000000000
20 1.1775788978 1.0000000000
57 1.2444001991 1.0000000000
76 1.4475969890 1.0000000000
107 1.5733165513 1.0000000000
160 1.5792798484 1.0000000000
191 1.6611295681 1.0000000000
265 1.7445917655 1.0000000000
301 1.8953752843 1.0000000000
323 2.0080321285 1.0000000000
375 2.0308692120 1.0000000000
453 2.3126734505 1.0000000000
531 2.3430178069 1.0000000000
565 2.3832221163 1.0000000000
621 2.5125628141 1.0000000000
1239 2.6910656620 1.0000000000
1330 2.8184892897 1.0000000000
1658 2.9726516052 1.0000000000
1861 3.0084235860 1.0000000000
2526 3.0450669915 1.0000000000
2533 3.0826140567 1.0000000000
2863 3.3557046980 1.0000000000
2980 3.7257824143 1.0000000000
3426 3.7821482602 1.0000000000
3430 3.8639876352 1.0000000000
100000 3.8639876352 1.0000000000
evaluations raw_y evaporation_rate
1 1.0808473843 1.0000000000
12 1.1798017933 1.0000000000
34 1.2696800406 1.0000000000
81 1.3713658804 1.0000000000
88 1.5234613041 1.0000000000
105 1.5954052329 1.0000000000
234 1.7018379850 1.0000000000
253 1.7470300489 1.0000000000
382 1.8982536067 1.0000000000
530 1.9546520719 1.0000000000
585 2.0542317173 1.0000000000
628 2.0920502092 1.0000000000
882 2.0955574183 1.0000000000
896 2.3696682464 1.0000000000
932 2.4390243902 1.0000000000
949 2.5853154085 1.0000000000
1105 2.6910656620 1.0000000000
1605 2.7808676307 1.0000000000
1657 2.9446407538 1.0000000000
1852 2.9655990510 1.0000000000
1878 3.0012004802 1.0000000000
2060 3.3112582781 1.0000000000
2358 3.3557046980 1.0000000000
2818 3.4199726402 1.0000000000
3001 3.4293552812 1.0000000000
100000 3.4293552812 1.0000000000
evaluations raw_y evaporation_rate
1 1.0998680158 1.0000000000
21 1.2813941568 1.0000000000
27 1.3433637829 1.0000000000
33 1.3943112103 1.0000000000
60 1.4376078206 1.0000000000
134 1.4392630973 1.0000000000
156 1.5595757954 1.0000000000
180 1.6393442623 1.0000000000
247 1.7921146953 1.0000000000
294 1.8698578908 1.0000000000
303 1.9127773527 1.0000000000
383 2.0016012810 1.0000000000
519 2.1204410517 1.0000000000
534 2.2872827081 1.0000000000
538 2.3518344309 1.0000000000
549 2.4295432459 1.0000000000
628 2.5025025025 1.0000000000
828 2.5176233635 1.0000000000
886 2.6068821689 1.0000000000
1344 2.7262813522 1.0000000000
1680 2.8571428571 1.0000000000
1843 2.9171528588 1.0000000000
1881 2.9377203290 1.0000000000
2533 3.2509752926 1.0000000000
2655 3.2938076416 1.0000000000
2668 3.3377837116 1.0000000000
3935 3.4578146611 1.0000000000
4286 3.5868005739 1.0000000000
4359 3.7037037037 1.0000000000
6474 3.8051750381 1.0000000000
100000 3.8051750381 1.0000000000
