evaluations raw_y evaporation_rate
1 1.5216068168 0.0100000000
3 1.5460729746 0.0100000000
31 1.5595757954 0.0100000000
37 1.6329196604 0.0100000000
93 1.7568517217 0.0100000000
153 1.8982536067 0.0100000000
302 2.0341741253 0.0100000000
356 2.4248302619 0.0100000000
434 2.5799793602 0.0100000000
436 2.6399155227 0.0100000000
463 2.7442371021 0.0100000000
633 2.8376844495 0.0100000000
695 2.9103608847 0.0100000000
790 2.9308323564 0.0100000000
968 3.2425421530 0.0100000000
2199 3.2509752926 0.0100000000
2566 3.3467202142 0.0100000000
3155 3.5063113604 0.0100000000
3273 3.6603221083 0.0100000000
100000 3.6603221083 0.0100000000
evaluations raw_y evaporation_rate
1 1.0175010175 0.0100000000
3 1.4068655037 0.0100000000
6 1.6972165648 0.0100000000
198 1.7018379850 0.0100000000
204 1.7135023989 0.0100000000
223 1.7844396859 0.0100000000
246 1.8953752843 0.0100000000
247 1.9069412662 0.0100000000
293 1.9334880124 0.0100000000
318 1.9984012790 0.0100000000
343 2.0242914980 0.0100000000
347 2.4390243902 0.0100000000
406 2.6737967914 0.0100000000
420 2.9308323564 0.0100000000
425 2.9940119760 0.0100000000
540 3.0902348578 0.0100000000
2028 3.1446540881 0.0100000000
2853 3.1847133758 0.0100000000
3364 3.1928480204 0.0100000000
3484 3.2010243278 0.0100000000
3856 3.4770514604 0.0100000000
4421 3.5260930889 0.0100000000
6003 3.5765379113 0.0100000000
6379 3.6075036075 0.0100000000
100000 3.6075036075 0.0100000000
evaluations raw_y evaporation_rate
1 0.8448800270 0.0100000000
2 1.0464629552 0.0100000000
3 1.2394645513 0.0100000000
6 1.2645422357 0.0100000000
9 1.2748597654 0.0100000000
12 1.3419216318 0.0100000000
21 1.3698630137 0.0100000000
28 1.6655562958 0.0100000000
57 1.6926201760 0.0100000000
170 1.6949152542 0.0100000000
278 2.0016012810 0.0100000000
350 2.0177562550 0.0100000000
376 2.2542831380 0.0100000000
482 2.2914757104 0.0100000000
491 2.3877745941 0.0100000000
535 2.4390243902 0.0100000000
560 2.6624068158 0.0100000000
598 2.8121484814 0.0100000000
989 2.8184892897 0.0100000000
1052 2.8312570781 0.0100000000
1091 3.1055900621 0.0100000000
1190 3.2092426187 0.0100000000
2595 3.4293552812 0.0100000000
2752 3.7936267071 0.0100000000
3518 3.9001560062 0.0100000000
100000 3.9001560062 0.0100000000
evaluations raw_y evaporation_rate
1 1.2866700978 0.0100000000
2 1.3178703216 0.0100000000
7 1.4293882218 0.0100000000
42 1.4979029359 0.0100000000
60 1.5752993069 0.0100000000
83 1.6307893020 0.0100000000
193 1.7618040874 0.0100000000
202 1.7921146953 0.0100000000
221 1.9638648861 0.0100000000
290 1.9920318725 0.0100000000
303 2.4015369837 0.0100000000
360 2.5906735751 0.0100000000
379 2.6178010471 0.0100000000
395 2.7685492802 0.0100000000
503 2.9308323564 0.0100000000
672 2.9797377831 0.0100000000
883 3.0450669915 0.0100000000
959 3.4293552812 0.0100000000
3155 3.6818851252 0.0100000000
3415 3.7369207773 0.0100000000
4952 3.8639876352 0.0100000000
