evaluations raw_y evaporation_rate
13 3081.0000000000 0.1000000000
15 3398.0000000000 0.1000000000
29 3460.0000000000 0.1000000000
33 3640.0000000000 0.1000000000
39 3677.0000000000 0.1000000000
41 3712.0000000000 0.1000000000
47 3775.0000000000 0.1000000000
56 3816.0000000000 0.1000000000
87 3826.0000000000 0.1000000000
95 3846.0000000000 0.1000000000
121 3865.0000000000 0.1000000000
149 3898.0000000000 0.1000000000
152 3921.0000000000 0.1000000000
171 3954.0000000000 0.1000000000
233 3971.0000000000 0.1000000000
251 3972.0000000000 0.1000000000
373 4020.0000000000 0.1000000000
404 4064.0000000000 0.1000000000
441 4145.0000000000 0.1000000000
446 4203.0000000000 0.1000000000
480 4234.0000000000 0.1000000000
485 4245.0000000000 0.1000000000
543 4258.0000000000 0.1000000000
545 4276.0000000000 0.1000000000
559 4289.0000000000 0.1000000000
623 4312.0000000000 0.1000000000
639 4321.0000000000 0.1000000000
662 4326.0000000000 0.1000000000
732 4383.0000000000 0.1000000000
787 4405.0000000000 0.1000000000
942 4432.0000000000 0.1000000000
975 4479.0000000000 0.1000000000
983 4500.0000000000 0.1000000000
1040 4502.0000000000 0.1000000000
1125 4534.0000000000 0.1000000000
1313 4612.0000000000 0.1000000000
1557 4665.0000000000 0.1000000000
2082 4739.0000000000 0.1000000000
2474 4754.0000000000 0.1000000000
2550 4761.0000000000 0.1000000000
2885 4787.0000000000 0.1000000000
2951 4815.0000000000 0.1000000000
3448 4849.0000000000 0.1000000000
3624 4900.0000000000 0.1000000000
3697 4986.0000000000 0.1000000000
5197 5050.0000000000 0.1000000000
evaluations raw_y evaporation_rate
1 2225.0000000000 0.1000000000
2 2545.0000000000 0.1000000000
4 2611.0000000000 0.1000000000
7 3252.0000000000 0.1000000000
20 3256.0000000000 0.1000000000
22 3323.0000000000 0.1000000000
27 3415.0000000000 0.1000000000
35 3551.0000000000 0.1000000000
40 3568.0000000000 0.1000000000
45 3663.0000000000 0.1000000000
57 3709.0000000000 0.1000000000
62 3745.0000000000 0.1000000000
71 3768.0000000000 0.1000000000
130 3821.0000000000 0.1000000000
173 3825.0000000000 0.1000000000
188 3900.0000000000 0.1000000000
189 3904.0000000000 0.1000000000
192 3916.0000000000 0.1000000000
252 3974.0000000000 0.1000000000
327 3989.0000000000 0.1000000000
387 4048.0000000000 0.1000000000
475 4114.0000000000 0.1000000000
592 4124.0000000000 0.1000000000
637 4209.0000000000 0.1000000000
787 4219.0000000000 0.1000000000
793 4302.0000000000 0.1000000000
887 4326.0000000000 0.1000000000
944 4365.0000000000 0.1000000000
1128 4425.0000000000 0.1000000000
1150 4456.0000000000 0.1000000000
1265 4483.0000000000 0.1000000000
1380 4518.0000000000 0.1000000000
1454 4613.0000000000 0.1000000000
1501 4642.0000000000 0.1000000000
1538 4728.0000000000 0.1000000000
1780 4812.0000000000 0.1000000000
1873 4818.0000000000 0.1000000000
2015 4843.0000000000 0.1000000000
2146 4880.0000000000 0.1000000000
2199 4913.0000000000 0.1000000000
2333 4953.0000000000 0.1000000000
3353 4998.0000000000 0.1000000000
3862 5050.0000000000 0.1000000000
evaluations raw_y evaporation_rate
1 2585.0000000000 0.1000000000
5 3063.0000000000 0.1000000000
10 3371.0000000000 0.1000000000
30 3492.0000000000 0.1000000000
36 3509.0000000000 0.1000000000
40 3586.0000000000 0.1000000000
50 3628.0000000000 0.1000000000
53 3646.0000000000 0.1000000000
55 3762.0000000000 0.1000000000
59 3806.0000000000 0.1000000000
92 3822.0000000000 0.1000000000
125 3832.0000000000 0.1000000000
139 3849.0000000000 0.1000000000
140 3859.0000000000 0.1000000000
212 3916.0000000000 0.1000000000
276 3942.0000000000 0.1000000000
283 3947.0000000000 0.1000000000
286 3973.0000000000 0.1000000000
295 4036.0000000000 0.1000000000
325 4103.0000000000 0.1000000000
379 4156.0000000000 0.1000000000
416 4242.0000000000 0.1000000000
448 4282.0000000000 0.1000000000
521 4304.0000000000 0.1000000000
571 4380.0000000000 0.1000000000
604 4444.0000000000 0.1000000000
664 4494.0000000000 0.1000000000
718 4508.0000000000 0.1000000000
720 4538.0000000000 0.1000000000
933 4594.0000000000 0.1000000000
959 4694.0000000000 0.1000000000
981 4705.0000000000 0.1000000000
1067 4709.0000000000 0.1000000000
1164 4718.0000000000 0.1000000000
1240 4764.0000000000 0.1000000000
1254 4781.0000000000 0.1000000000
1335 4823.0000000000 0.1000000000
1446 4858.0000000000 0.1000000000
1546 4860.0000000000 0.1000000000
1749 4872.0000000000 0.1000000000
1932 4892.0000000000 0.1000000000
3616 4917.0000000000 0.1000000000
4056 4955.0000000000 0.1000000000
4147 4976.0000000000 0.1000000000
5305 5050.0000000000 0.1000000000
evaluations raw_y evaporation_rate
1 2131.0000000000 0.1000000000
2 2713.0000000000 0.1000000000
5 2790.0000000000 0.1000000000
9 2791.0000000000 0.1000000000
16 2801.0000000000 0.1000000000
21 2931.0000000000 0.1000000000
26 3063.0000000000 0.1000000000
27 3111.0000000000 0.1000000000
37 3188.0000000000 0.1000000000
41 3209.0000000000 0.1000000000
46 3254.0000000000 0.1000000000
47 3286.0000000000 0.1000000000
52 3314.0000000000 0.1000000000
58 3357.0000000000 0.1000000000
60 3384.0000000000 0.1000000000
74 3434.0000000000 0.1000000000
84 3454.0000000000 0.1000000000
86 3524.0000000000 0.1000000000
114 3526.0000000000 0.1000000000
121 3542.0000000000 0.1000000000
123 3544.0000000000 0.1000000000
150 3547.0000000000 0.1000000000
153 3550.0000000000 0.1000000000
158 3568.0000000000 0.1000000000
165 3573.0000000000 0.1000000000
170 3591.0000000000 0.1000000000
177 3597.0000000000 0.1000000000
184 3615.0000000000 0.1000000000
191 3626.0000000000 0.1000000000
206 3687.0000000000 0.1000000000
250 3719.0000000000 0.1000000000
261 3727.0000000000 0.1000000000
264 3742.0000000000 0.1000000000
301 3756.0000000000 0.1000000000
382 3828.0000000000 0.1000000000
424 3923.0000000000 0.1000000000
539 4009.0000000000 0.1000000000
544 4067.0000000000 0.1000000000
626 4080.0000000000 0.1000000000
670 4159.0000000000 0.1000000000
762 4237.0000000000 0.1000000000
816 4254.0000000000 0.1000000000
883 4319.0000000000 0.1000000000
885 4324.0000000000 0.1000000000
894 4327.0000000000 0.1000000000
906 4395.0000000000 0.1000000000
915 4430.0000000000 0.1000000000
954 4433.0000000000 0.1000000000
968 4520.0000000000 0.1000000000
1093 4527.0000000000 0.1000000000
1097 4532.0000000000 0.1000000000
1111 4626.0000000000 0.1000000000
1161 4635.0000000000 0.1000000000
1267 4657.0000000000 0.1000000000
1481 4739.0000000000 0.1000000000
1601 4791.0000000000 0.1000000000
1604 4845.0000000000 0.1000000000
1737 4861.0000000000 0.1000000000
1742 4893.0000000000 0.1000000000
1748 4909.0000000000 0.1000000000
1839 4917.0000000000 0.1000000000
2548 4924.0000000000 0.1000000000
2682 4991.0000000000 0.1000000000
5942 5050.0000000000 0.1000000000
evaluations raw_y evaporation_rate
1 2591.0000000000 0.1000000000
3 2747.0000000000 0.1000000000
10 2762.0000000000 0.1000000000
11 2791.0000000000 0.1000000000
13 2938.0000000000 0.1000000000
21 2976.0000000000 0.1000000000
23 3054.0000000000 0.1000000000
24 3150.0000000000 0.1000000000
33 3412.0000000000 0.1000000000
41 3459.0000000000 0.1000000000
47 3513.0000000000 0.1000000000
51 3531.0000000000 0.1000000000
64 3630.0000000000 0.1000000000
78 3669.0000000000 0.1000000000
97 3677.0000000000 0.1000000000
122 3697.0000000000 0.1000000000
161 3767.0000000000 0.1000000000
207 3771.0000000000 0.1000000000
242 3800.0000000000 0.1000000000
286 3854.0000000000 0.1000000000
326 3901.0000000000 0.1000000000
346 3908.0000000000 0.1000000000
411 3934.0000000000 0.1000000000
419 3998.0000000000 0.1000000000
425 4024.0000000000 0.1000000000
502 4076.0000000000 0.1000000000
510 4125.0000000000 0.1000000000
550 4131.0000000000 0.1000000000
635 4212.0000000000 0.1000000000
784 4226.0000000000 0.1000000000
790 4265.0000000000 0.1000000000
797 4279.0000000000 0.1000000000
826 4359.0000000000 0.1000000000
840 4414.0000000000 0.1000000000
891 4417.0000000000 0.1000000000
962 4468.0000000000 0.1000000000
1009 4502.0000000000 0.1000000000
1113 4527.0000000000 0.1000000000
1126 4544.0000000000 0.1000000000
1182 4571.0000000000 0.1000000000
1311 4581.0000000000 0.1000000000
1313 4614.0000000000 0.1000000000
1346 4624.0000000000 0.1000000000
1712 4666.0000000000 0.1000000000
1728 4685.0000000000 0.1000000000
1923 4772.0000000000 0.1000000000
2037 4788.0000000000 0.1000000000
2075 4818.0000000000 0.1000000000
2974 4876.0000000000 0.1000000000
3332 4924.0000000000 0.1000000000
3770 4962.0000000000 0.1000000000
4089 5028.0000000000 0.1000000000
4404 5050.0000000000 0.1000000000
