evaluations raw_y evaporation_rate
1 8.0000000000 0.0100000000
3 9.0000000000 0.0100000000
7 10.0000000000 0.0100000000
87 10.6000000000 0.0100000000
131 10.8000000000 0.0100000000
169 11.2000000000 0.0100000000
230 11.4000000000 0.0100000000
260 11.6000000000 0.0100000000
263 11.8000000000 0.0100000000
266 12.4000000000 0.0100000000
326 12.6000000000 0.0100000000
379 13.0000000000 0.0100000000
401 13.2000000000 0.0100000000
426 13.4000000000 0.0100000000
481 13.8000000000 0.0100000000
483 14.0000000000 0.0100000000
608 14.2000000000 0.0100000000
720 14.4000000000 0.0100000000
861 14.6000000000 0.0100000000
970 14.8000000000 0.0100000000
1166 15.0000000000 0.0100000000
1344 15.2000000000 0.0100000000
1422 15.4000000000 0.0100000000
1608 15.6000000000 0.0100000000
1739 15.8000000000 0.0100000000
1814 16.0000000000 0.0100000000
2011 16.2000000000 0.0100000000
2391 16.4000000000 0.0100000000
2662 16.6000000000 0.0100000000
2907 16.8000000000 0.0100000000
100000 16.8000000000 0.0100000000
evaluations raw_y evaporation_rate
1 5.4000000000 0.0100000000
2 6.0000000000 0.0100000000
5 7.2000000000 0.0100000000
6 8.2000000000 0.0100000000
35 8.4000000000 0.0100000000
54 10.2000000000 0.0100000000
157 10.8000000000 0.0100000000
238 12.0000000000 0.0100000000
268 12.2000000000 0.0100000000
369 12.4000000000 0.0100000000
394 12.8000000000 0.0100000000
461 13.2000000000 0.0100000000
491 13.6000000000 0.0100000000
550 14.6000000000 0.0100000000
779 14.8000000000 0.0100000000
890 15.0000000000 0.0100000000
1038 15.2000000000 0.0100000000
1279 15.4000000000 0.0100000000
1369 15.6000000000 0.0100000000
1423 15.8000000000 0.0100000000
1675 16.0000000000 0.0100000000
1767 16.2000000000 0.0100000000
1911 16.4000000000 0.0100000000
2084 16.6000000000 0.0100000000
3032 16.8000000000 0.0100000000
3815 17.0000000000 0.0100000000
4394 17.2000000000 0.0100000000
5464 17.4000000000 0.0100000000
100000 17.4000000000 0.0100000000
evaluations raw_y evaporation_rate
1 8.8000000000 0.0100000000
46 9.2000000000 0.0100000000
77 10.2000000000 0.0100000000
115 10.4000000000 0.0100000000
182 10.8000000000 0.0100000000
194 11.0000000000 0.0100000000
218 11.6000000000 0.0100000000
300 12.4000000000 0.0100000000
404 12.8000000000 0.0100000000
415 13.0000000000 0.0100000000
518 13.2000000000 0.0100000000
641 13.4000000000 0.0100000000
677 13.6000000000 0.0100000000
755 13.8000000000 0.0100000000
886 14.0000000000 0.0100000000
1026 14.2000000000 0.0100000000
1132 14.4000000000 0.0100000000
1287 14.6000000000 0.0100000000
1392 14.8000000000 0.0100000000
2320 15.0000000000 0.0100000000
2641 15.2000000000 0.0100000000
2729 15.4000000000 0.0100000000
3253 15.6000000000 0.0100000000
3483 15.8000000000 0.0100000000
3651 16.0000000000 0.0100000000
6160 16.2000000000 0.0100000000
100000 16.2000000000 0.0100000000
evaluations raw_y evaporation_rate
1 5.6000000000 0.0100000000
2 6.6000000000 0.0100000000
3 7.0000000000 0.0100000000
5 8.0000000000 0.0100000000
9 9.2000000000 0.0100000000
76 9.4000000000 0.0100000000
116 10.2000000000 0.0100000000
173 10.8000000000 0.0100000000
257 11.2000000000 0.0100000000
272 11.4000000000 0.0100000000
345 11.8000000000 0.0100000000
380 12.0000000000 0.0100000000
385 12.2000000000 0.0100000000
437 12.6000000000 0.0100000000
464 13.0000000000 0.0100000000
512 13.2000000000 0.0100000000
532 13.4000000000 0.0100000000
600 13.6000000000 0.0100000000
649 13.8000000000 0.0100000000
672 14.0000000000 0.0100000000
727 14.2000000000 0.0100000000
827 14.4000000000 0.0100000000
1145 14.6000000000 0.0100000000
1247 14.8000000000 0.0100000000
1503 15.0000000000 0.0100000000
1587 15.2000000000 0.0100000000
1853 15.4000000000 0.0100000000
2206 15.6000000000 0.0100000000
2315 15.8000000000 0.0100000000
2368 16.0000000000 0.0100000000
2588 16.2000000000 0.0100000000
3053 16.4000000000 0.0100000000
3450 16.6000000000 0.0100000000
4263 16.8000000000 0.0100000000
100000 15.8000000000 0.0100000000
evaluations raw_y evaporation_rate
1 6.4000000000 0.0100000000
3 6.8000000000 0.0100000000
4 7.4000000000 0.0100000000
5 8.4000000000 0.0100000000
