evaluations raw_y evaporation_rate
1 0.0000000000 0.1000000000
2 1.0000000000 0.1000000000
6 5.0000000000 0.1000000000
1747 8.0000000000 0.1000000000
1966 10.0000000000 0.1000000000
6955 13.0000000000 0.1000000000
7506 17.0000000000 0.1000000000
8253 18.0000000000 0.1000000000
8884 19.0000000000 0.1000000000
8952 21.0000000000 0.1000000000
9857 22.0000000000 0.1000000000
10340 23.0000000000 0.1000000000
10844 25.0000000000 0.1000000000
11056 28.0000000000 0.1000000000
11339 29.0000000000 0.1000000000
11398 33.0000000000 0.1000000000
12480 34.0000000000 0.1000000000
16161 35.0000000000 0.1000000000
17221 36.0000000000 0.1000000000
17405 39.0000000000 0.1000000000
21665 40.0000000000 0.1000000000
22788 41.0000000000 0.1000000000
23250 42.0000000000 0.1000000000
24878 43.0000000000 0.1000000000
25615 44.0000000000 0.1000000000
26059 45.0000000000 0.1000000000
26103 49.0000000000 0.1000000000
26846 51.0000000000 0.1000000000
28079 52.0000000000 0.1000000000
33635 54.0000000000 0.1000000000
34879 58.0000000000 0.1000000000
35635 59.0000000000 0.1000000000
38403 60.0000000000 0.1000000000
38575 62.0000000000 0.1000000000
39938 63.0000000000 0.1000000000
41741 66.0000000000 0.1000000000
41985 68.0000000000 0.1000000000
43059 70.0000000000 0.1000000000
43619 74.0000000000 0.1000000000
43756 75.0000000000 0.1000000000
44450 76.0000000000 0.1000000000
46153 78.0000000000 0.1000000000
46350 81.0000000000 0.1000000000
47923 83.0000000000 0.1000000000
49150 84.0000000000 0.1000000000
49284 85.0000000000 0.1000000000
52270 86.0000000000 0.1000000000
54307 89.0000000000 0.1000000000
57492 90.0000000000 0.1000000000
58239 91.0000000000 0.1000000000
58747 92.0000000000 0.1000000000
60526 93.0000000000 0.1000000000
60772 94.0000000000 0.1000000000
62686 97.0000000000 0.1000000000
63075 98.0000000000 0.1000000000
64273 99.0000000000 0.1000000000
65742 100.0000000000 0.1000000000
evaluations raw_y evaporation_rate
1 0.0000000000 0.1000000000
3 2.0000000000 0.1000000000
5 4.0000000000 0.1000000000
1245 8.0000000000 0.1000000000
1386 9.0000000000 0.1000000000
2096 11.0000000000 0.1000000000
2728 13.0000000000 0.1000000000
2967 18.0000000000 0.1000000000
3442 20.0000000000 0.1000000000
4155 25.0000000000 0.1000000000
4194 26.0000000000 0.1000000000
4816 27.0000000000 0.1000000000
5655 28.0000000000 0.1000000000
6070 29.0000000000 0.1000000000
7686 30.0000000000 0.1000000000
9483 31.0000000000 0.1000000000
10220 34.0000000000 0.1000000000
10482 35.0000000000 0.1000000000
11655 42.0000000000 0.1000000000
12184 49.0000000000 0.1000000000
12287 50.0000000000 0.1000000000
12918 51.0000000000 0.1000000000
13792 52.0000000000 0.1000000000
14454 55.0000000000 0.1000000000
17585 56.0000000000 0.1000000000
18233 58.0000000000 0.1000000000
19504 59.0000000000 0.1000000000
20417 61.0000000000 0.1000000000
24147 64.0000000000 0.1000000000
26228 67.0000000000 0.1000000000
27798 71.0000000000 0.1000000000
28987 72.0000000000 0.1000000000
29288 74.0000000000 0.1000000000
29367 76.0000000000 0.1000000000
30864 79.0000000000 0.1000000000
31366 80.0000000000 0.1000000000
32038 81.0000000000 0.1000000000
32074 82.0000000000 0.1000000000
32981 83.0000000000 0.1000000000
40655 86.0000000000 0.1000000000
41398 90.0000000000 0.1000000000
42722 91.0000000000 0.1000000000
46121 92.0000000000 0.1000000000
46382 93.0000000000 0.1000000000
46809 94.0000000000 0.1000000000
46968 95.0000000000 0.1000000000
47357 100.0000000000 0.1000000000
evaluations raw_y evaporation_rate
1 0.0000000000 0.1000000000
2 4.0000000000 0.1000000000
16 6.0000000000 0.1000000000
28 9.0000000000 0.1000000000
1256 10.0000000000 0.1000000000
1272 11.0000000000 0.1000000000
1334 12.0000000000 0.1000000000
2013 15.0000000000 0.1000000000
2708 17.0000000000 0.1000000000
4003 18.0000000000 0.1000000000
4499 21.0000000000 0.1000000000
4674 24.0000000000 0.1000000000
6203 25.0000000000 0.1000000000
6979 26.0000000000 0.1000000000
7134 27.0000000000 0.1000000000
7634 28.0000000000 0.1000000000
8250 30.0000000000 0.1000000000
8284 31.0000000000 0.1000000000
9398 35.0000000000 0.1000000000
9566 36.0000000000 0.1000000000
10941 39.0000000000 0.1000000000
11451 40.0000000000 0.1000000000
11687 41.0000000000 0.1000000000
11751 43.0000000000 0.1000000000
13024 45.0000000000 0.1000000000
14570 46.0000000000 0.1000000000
16613 48.0000000000 0.1000000000
20921 49.0000000000 0.1000000000
23772 50.0000000000 0.1000000000
24922 52.0000000000 0.1000000000
25356 53.0000000000 0.1000000000
25622 55.0000000000 0.1000000000
