evaluations raw_y evaporation_rate
1909 93.0000000000 1.0000000000
2077 94.0000000000 1.0000000000
2105 95.0000000000 1.0000000000
2153 96.0000000000 1.0000000000
2274 97.0000000000 1.0000000000
2350 98.0000000000 1.0000000000
3661 99.0000000000 1.0000000000
8008 100.0000000000 1.0000000000
evaluations raw_y evaporation_rate
1 38.0000000000 1.0000000000
14 39.0000000000 1.0000000000
18 40.0000000000 1.0000000000
53 41.0000000000 1.0000000000
88 42.0000000000 1.0000000000
90 43.0000000000 1.0000000000
138 44.0000000000 1.0000000000
152 45.0000000000 1.0000000000
156 46.0000000000 1.0000000000
159 47.0000000000 1.0000000000
160 48.0000000000 1.0000000000
185 49.0000000000 1.0000000000
199 51.0000000000 1.0000000000
206 52.0000000000 1.0000000000
229 53.0000000000 1.0000000000
282 54.0000000000 1.0000000000
294 55.0000000000 1.0000000000
308 56.0000000000 1.0000000000
328 57.0000000000 1.0000000000
348 58.0000000000 1.0000000000
352 59.0000000000 1.0000000000
372 60.0000000000 1.0000000000
410 61.0000000000 1.0000000000
455 62.0000000000 1.0000000000
499 63.0000000000 1.0000000000
510 64.0000000000 1.0000000000
531 65.0000000000 1.0000000000
546 66.0000000000 1.0000000000
556 67.0000000000 1.0000000000
565 68.0000000000 1.0000000000
593 69.0000000000 1.0000000000
601 70.0000000000 1.0000000000
626 71.0000000000 1.0000000000
666 72.0000000000 1.0000000000
685 73.0000000000 1.0000000000
708 74.0000000000 1.0000000000
884 75.0000000000 1.0000000000
918 76.0000000000 1.0000000000
925 77.0000000000 1.0000000000
931 78.0000000000 1.0000000000
969 79.0000000000 1.0000000000
992 80.0000000000 1.0000000000
1051 81.0000000000 1.0000000000
1061 82.0000000000 1.0000000000
1190 83.0000000000 1.0000000000
1227 84.0000000000 1.0000000000
1251 85.0000000000 1.0000000000
1287 86.0000000000 1.0000000000
1409 87.0000000000 1.0000000000
1491 88.0000000000 1.0000000000
1492 89.0000000000 1.0000000000
1531 90.0000000000 1.0000000000
1670 91.0000000000 1.0000000000
1672 92.0000000000 1.0000000000
2312 93.0000000000 1.0000000000
2953 94.0000000000 1.0000000000
3035 95.0000000000 1.0000000000
3892 96.0000000000 1.0000000000
4098 97.0000000000 1.0000000000
4205 98.0000000000 1.0000000000
4293 99.0000000000 1.0000000000
4823 100.0000000000 1.0000000000
evaluations raw_y evaporation_rate
1 50.0000000000 1.0000000000
5 51.0000000000 1.0000000000
35 52.0000000000 1.0000000000
64 53.0000000000 1.0000000000
114 54.0000000000 1.0000000000
169 55.0000000000 1.0000000000
191 56.0000000000 1.0000000000
229 57.0000000000 1.0000000000
232 58.0000000000 1.0000000000
251 59.0000000000 1.0000000000
257 60.0000000000 1.0000000000
326 61.0000000000 1.0000000000
333 62.0000000000 1.0000000000
357 64.0000000000 1.0000000000
476 65.0000000000 1.0000000000
507 66.0000000000 1.0000000000
536 67.0000000000 1.0000000000
550 68.0000000000 1.0000000000
560 69.0000000000 1.0000000000
695 70.0000000000 1.0000000000
702 71.0000000000 1.0000000000
718 72.0000000000 1.0000000000
927 73.0000000000 1.0000000000
939 74.0000000000 1.0000000000
1042 75.0000000000 1.0000000000
1060 76.0000000000 1.0000000000
1164 77.0000000000 1.0000000000
1167 78.0000000000 1.0000000000
1187 79.0000000000 1.0000000000
1217 80.0000000000 1.0000000000
1254 81.0000000000 1.0000000000
1363 82.0000000000 1.0000000000
1446 83.0000000000 1.0000000000
1464 84.0000000000 1.0000000000
1492 85.0000000000 1.0000000000
1679 86.0000000000 1.0000000000
1686 87.0000000000 1.0000000000
1748 88.0000000000 1.0000000000
1779 89.0000000000 1.0000000000
1910 90.0000000000 1.0000000000
2084 91.0000000000 1.0000000000
2115 92.0000000000 1.0000000000
2379 93.0000000000 1.0000000000
2481 94.0000000000 1.0000000000
2508 95.0000000000 1.0000000000
2830 96.0000000000 1.0000000000
3006 97.0000000000 1.0000000000
3079 98.0000000000 1.0000000000
3109 99.0000000000 1.0000000000
5216 100.0000000000 1.0000000000
evaluations raw_y evaporation_rate
1 45.0000000000 1.0000000000
50 46.0000000000 1.0000000000
51 47.0000000000 1.0000000000
97 48.0000000000 1.0000000000
116 49.0000000000 1.0000000000
147 50.0000000000 1.0000000000
154 51.0000000000 1.0000000000
161 52.0000000000 1.0000000000
166 53.0000000000 1.0000000000
180 54.0000000000 1.0000000000
196 55.0000000000 1.0000000000
201 56.0000000000 1.0000000000
208 57.0000000000 1.0000000000
223 58.0000000000 1.0000000000
238 59.0000000000 1.0000000000
276 60.0000000000 1.0000000000
286 61.0000000000 1.0000000000
303 62.0000000000 1.0000000000
315 63.0000000000 1.0000000000
363 64.0000000000 1.0000000000
403 65.0000000000 1.0000000000
432 66.0000000000 1.0000000000
473 67.0000000000 1.0000000000
513 68.0000000000 1.0000000000
514 69.0000000000 1.0000000000
570 70.0000000000 1.0000000000
628 71.0000000000 1.0000000000
743 72.0000000000 1.0000000000
812 73.0000000000 1.0000000000
826 74.0000000000 1.0000000000
843 75.0000000000 1.0000000000
867 76.0000000000 1.0000000000
901 77.0000000000 1.0000000000
954 78.0000000000 1.0000000000
1021 79.0000000000 1.0000000000
1121 80.0000000000 1.0000000000
1135 81.0000000000 1.0000000000
1139 82.0000000000 1.0000000000
1236 83.0000000000 1.0000000000
1247 84.0000000000 1.0000000000
1378 85.0000000000 1.0000000000
1509 86.0000000000 1.0000000000
1587 87.0000000000 1.0000000000
1694 88.0000000000 1.0000000000
1731 89.0000000000 1.0000000000
1733 90.0000000000 1.0000000000
1755 91.0000000000 1.0000000000
2026 92.0000000000 1.0000000000
2224 93.0000000000 1.0000000000
2409 94.0000000000 1.0000000000
2706 95.0000000000 1.0000000000
2716 96.0000000000 1.0000000000
2959 97.0000000000 1.0000000000
3225 98.0000000000 1.0000000000
5216 99.0000000000 1.0000000000
8530 100.0000000000 1.0000000000
evaluations raw_y evaporation_rate
1 42.0000000000 1.0000000000
37 43.0000000000 1.0000000000
74 44.0000000000 1.0000000000
81 45.0000000000 1.0000000000
114 46.0000000000 1.0000000000
150 47.0000000000 1.0000000000
165 48.0000000000 1.0000000000
174 49.0000000000 1.0000000000
206 50.0000000000 1.0000000000
234 51.0000000000 1.0000000000
243 52.0000000000 1.0000000000
250 53.0000000000 1.0000000000
281 54.0000000000 1.0000000000
369 55.0000000000 1.0000000000
375 56.0000000000 1.0000000000
398 57.0000000000 1.0000000000
424 58.0000000000 1.0000000000
430 59.0000000000 1.0000000000
492 60.0000000000 1.0000000000
544 61.0000000000 1.0000000000
558 62.0000000000 1.0000000000
589 63.0000000000 1.0000000000
592 64.0000000000 1.0000000000
626 65.0000000000 1.0000000000
654 66.0000000000 1.0000000000
660 67.0000000000 1.0000000000
670 68.0000000000 1.0000000000
681 69.0000000000 1.0000000000
736 70.0000000000 1.0000000000
751 71.0000000000 1.0000000000
762 72.0000000000 1.0000000000
784 73.0000000000 1.0000000000
810 74.0000000000 1.0000000000
816 75.0000000000 1.0000000000
840 76.0000000000 1.0000000000
883 77.0000000000 1.0000000000
884 78.0000000000 1.0000000000
885 79.0000000000 1.0000000000
906 80.0000000000 1.0000000000
915 81.0000000000 1.0000000000
969 82.0000000000 1.0000000000
1111 83.0000000000 1.0000000000
1161 84.0000000000 1.0000000000
1458 85.0000000000 1.0000000000
1481 86.0000000000 1.0000000000
1492 87.0000000000 1.0000000000
1575 88.0000000000 1.0000000000
1601 89.0000000000 1.0000000000
1734 90.0000000000 1.0000000000
1742 91.0000000000 1.0000000000
1766 92.0000000000 1.0000000000
1807 93.0000000000 1.0000000000
1842 94.0000000000 1.0000000000
1885 95.0000000000 1.0000000000
2321 96.0000000000 1.0000000000
2682 97.0000000000 1.0000000000
2772 98.0000000000 1.0000000000
3045 99.0000000000 1.0000000000
5942 100.0000000000 1.0000000000
evaluations raw_y evaporation_rate
1 53.0000000000 1.0000000000
8 54.0000000000 1.0000000000
36 55.0000000000 1.0000000000
37 56.0000000000 1.0000000000
85 57.0000000000 1.0000000000
97 58.0000000000 1.0000000000
122 59.0000000000 1.0000000000
131 60.0000000000 1.0000000000
138 61.0000000000 1.0000000000
161 62.0000000000 1.0000000000
167 63.0000000000 1.0000000000
222 64.0000000000 1.0000000000
286 65.0000000000 1.0000000000
393 66.0000000000 1.0000000000
419 67.0000000000 1.0000000000
428 68.0000000000 1.0000000000
439 69.0000000000 1.0000000000
471 70.0000000000 1.0000000000
485 71.0000000000 1.0000000000
502 72.0000000000 1.0000000000
523 73.0000000000 1.0000000000
595 74.0000000000 1.0000000000
607 75.0000000000 1.0000000000
635 76.0000000000 1.0000000000
668 77.0000000000 1.0000000000
700 78.0000000000 1.0000000000
746 79.0000000000 1.0000000000
826 80.0000000000 1.0000000000
962 81.0000000000 1.0000000000
1009 82.0000000000 1.0000000000
1038 83.0000000000 1.0000000000
1051 84.0000000000 1.0000000000
1095 85.0000000000 1.0000000000
1182 86.0000000000 1.0000000000
1231 87.0000000000 1.0000000000
1313 88.0000000000 1.0000000000
1712 89.0000000000 1.0000000000
1715 90.0000000000 1.0000000000
1849 91.0000000000 1.0000000000
1913 92.0000000000 1.0000000000
1990 93.0000000000 1.0000000000
2037 94.0000000000 1.0000000000
2075 95.0000000000 1.0000000000
2148 96.0000000000 1.0000000000
2363 97.0000000000 1.0000000000
2974 98.0000000000 1.0000000000
3644 99.0000000000 1.0000000000
4089 100.0000000000 1.0000000000
evaluations raw_y evaporation_rate
1 51.0000000000 1.0000000000
41 52.0000000000 1.0000000000
65 53.0000000000 1.0000000000
93 54.0000000000 1.0000000000
97 55.0000000000 1.0000000000
105 56.0000000000 1.0000000000
114 57.0000000000 1.0000000000
126 58.0000000000 1.0000000000
142 59.0000000000 1.0000000000
156 60.0000000000 1.0000000000
166 61.0000000000 1.0000000000
180 62.0000000000 1.0000000000
223 63.0000000000 1.0000000000
281 64.0000000000 1.0000000000
290 65.0000000000 1.0000000000
315 66.0000000000 1.0000000000
333 67.0000000000 1.0000000000
345 68.0000000000 1.0000000000
358 69.0000000000 1.0000000000
375 70.0000000000 1.0000000000
377 72.0000000000 1.0000000000
405 73.0000000000 1.0000000000
492 74.0000000000 1.0000000000
528 75.0000000000 1.0000000000
556 76.0000000000 1.0000000000
650 77.0000000000 1.0000000000
707 78.0000000000 1.0000000000
794 79.0000000000 1.0000000000
801 80.0000000000 1.0000000000
1019 81.0000000000 1.0000000000
1061 82.0000000000 1.0000000000
1078 83.0000000000 1.0000000000
1209 84.0000000000 1.0000000000
1221 85.0000000000 1.0000000000
1232 86.0000000000 1.0000000000
1252 87.0000000000 1.0000000000
1506 88.0000000000 1.0000000000
1523 89.0000000000 1.0000000000
1602 90.0000000000 1.0000000000
1661 91.0000000000 1.0000000000
1675 92.0000000000 1.0000000000
1731 93.0000000000 1.0000000000
1975 94.0000000000 1.0000000000
1994 95.0000000000 1.0000000000
2630 96.0000000000 1.0000000000
3232 97.0000000000 1.0000000000
3329 98.0000000000 1.0000000000
4042 99.0000000000 1.0000000000
7009 100.0000000000 1.0000000000
evaluations raw_y evaporation_rate
1 52.0000000000 1.0000000000
2 53.0000000000 1.0000000000
44 54.0000000000 1.0000000000
45 55.0000000000 1.0000000000
70 56.0000000000 1.0000000000
87 57.0000000000 1.0000000000
115 58.0000000000 1.0000000000
128 59.0000000000 1.0000000000
137 60.0000000000 1.0000000000
163 61.0000000000 1.0000000000
193 62.0000000000 1.0000000000
251 63.0000000000 1.0000000000
264 64.0000000000 1.0000000000
291 65.0000000000 1.0000000000
299 66.0000000000 1.0000000000
306 67.0000000000 1.0000000000
370 68.0000000000 1.0000000000
414 69.0000000000 1.0000000000
416 70.0000000000 1.0000000000
421 71.0000000000 1.0000000000
433 72.0000000000 1.0000000000
436 73.0000000000 1.0000000000
535 74.0000000000 1.0000000000
552 75.0000000000 1.0000000000
570 76.0000000000 1.0000000000
692 77.0000000000 1.0000000000
717 78.0000000000 1.0000000000
732 79.0000000000 1.0000000000
734 80.0000000000 1.0000000000
791 81.0000000000 1.0000000000
932 82.0000000000 1.0000000000
959 83.0000000000 1.0000000000
1044 84.0000000000 1.0000000000
1155 85.0000000000 1.0000000000
1173 86.0000000000 1.0000000000
1174 87.0000000000 1.0000000000
1491 88.0000000000 1.0000000000
1556 89.0000000000 1.0000000000
1581 90.0000000000 1.0000000000
1658 91.0000000000 1.0000000000
1747 92.0000000000 1.0000000000
1830 93.0000000000 1.0000000000
1992 94.0000000000 1.0000000000
2266 95.0000000000 1.0000000000
2421 96.0000000000 1.0000000000
2485 97.0000000000 1.0000000000
2486 98.0000000000 1.0000000000
2828 99.0000000000 1.0000000000
3154 100.0000000000 1.0000000000
