evaluations raw_y
171 -592.0000000000
200 -582.0000000000
204 -534.0000000000
219 -448.0000000000
228 -379.0000000000
309 -340.0000000000
332 -253.0000000000
351 -243.0000000000
356 -235.0000000000
376 -234.0000000000
378 -214.0000000000
384 -167.0000000000
403 -119.0000000000
485 -90.0000000000
511 -80.0000000000
540 -72.0000000000
542 -61.0000000000
550 -53.0000000000
576 -42.0000000000
582 -34.0000000000
615 -33.0000000000
656 -14.0000000000
731 -5.0000000000
782 -4.0000000000
812 3.0000000000
816 4.0000000000
828 5.0000000000
899 6.0000000000
1117 7.0000000000
1261 8.0000000000
5953 9.0000000000
51980 10.0000000000
100000 -29.0000000000
evaluations raw_y
1 -1430.0000000000
3 -1235.0000000000
6 -1186.0000000000
39 -1118.0000000000
62 -1059.0000000000
64 -1030.0000000000
76 -1010.0000000000
82 -1001.0000000000
89 -913.0000000000
102 -845.0000000000
111 -787.0000000000
129 -670.0000000000
168 -602.0000000000
169 -592.0000000000
197 -485.0000000000
204 -428.0000000000
237 -369.0000000000
251 -311.0000000000
259 -292.0000000000
278 -243.0000000000
311 -194.0000000000
331 -146.0000000000
381 -118.0000000000
382 -108.0000000000
406 -89.0000000000
424 -51.0000000000
471 -41.0000000000
534 -32.0000000000
560 -23.0000000000
603 -22.0000000000
645 -5.0000000000
714 -3.0000000000
916 5.0000000000
961 6.0000000000
1022 7.0000000000
1514 8.0000000000
5298 9.0000000000
100000 -99.0000000000
evaluations raw_y
1 -1274.0000000000
9 -1215.0000000000
46 -1176.0000000000
47 -1157.0000000000
61 -1108.0000000000
68 -1088.0000000000
82 -1079.0000000000
90 -982.0000000000
105 -913.0000000000
125 -894.0000000000
144 -826.0000000000
150 -748.0000000000
171 -622.0000000000
182 -535.0000000000
206 -495.0000000000
235 -466.0000000000
242 -409.0000000000
261 -369.0000000000
285 -311.0000000000
315 -283.0000000000
327 -273.0000000000
348 -272.0000000000
363 -195.0000000000
395 -186.0000000000
432 -157.0000000000
459 -148.0000000000
482 -137.0000000000
