evaluations raw_y
627 2.4485798237
656 2.5960539979
723 2.6232948583
804 2.8571428571
900 2.8768699655
938 2.8901734104
982 2.9239766082
1088 3.0376670717
1175 3.1525851198
1245 3.2938076416
2313 3.4770514604
3304 3.7369207773
3460 3.7481259370
3561 4.0000000000
3898 4.0257648953
3910 4.0916530278
4704 4.3478260870
100000 2.4679170780
evaluations raw_y
1 0.9201324991
2 1.2165450122
14 1.2357884330
18 1.2722646310
28 1.4459224986
38 1.4854426619
42 1.4961101137
53 1.6633399867
61 1.7205781142
68 1.7642907551
86 1.8726591760
144 1.9364833462
168 1.9857029388
169 2.0112630732
187 2.0885547201
211 2.1240441801
226 2.1570319241
266 2.3741690408
285 2.6068821689
341 2.6567481403
342 2.7624309392
382 2.7685492802
451 2.8636884307
502 2.8835063437
548 3.0978934325
1331 3.1525851198
1350 3.2594524120
1546 3.3921302578
1655 3.4387895461
1669 3.4770514604
1783 3.5971223022
1911 3.6710719530
2528 3.7821482602
2699 4.0387722132
3749 4.0518638574
3821 4.1876046901
10082 4.2016806723
13182 4.2881646655
100000 2.1872265967
