evaluations raw_y evaporation_rate
262 -553.0000000000 0.0100000000
287 -534.0000000000 0.0100000000
288 -505.0000000000 0.0100000000
291 -446.0000000000 0.0100000000
302 -388.0000000000 0.0100000000
343 -341.0000000000 0.0100000000
360 -331.0000000000 0.0100000000
384 -311.0000000000 0.0100000000
404 -292.0000000000 0.0100000000
423 -263.0000000000 0.0100000000
468 -234.0000000000 0.0100000000
486 -233.0000000000 0.0100000000
498 -224.0000000000 0.0100000000
520 -215.0000000000 0.0100000000
523 -167.0000000000 0.0100000000
560 -157.0000000000 0.0100000000
590 -109.0000000000 0.0100000000
619 -100.0000000000 0.0100000000
641 -81.0000000000 0.0100000000
644 -71.0000000000 0.0100000000
669 -62.0000000000 0.0100000000
708 -52.0000000000 0.0100000000
729 -43.0000000000 0.0100000000
792 -24.0000000000 0.0100000000
1411 -23.0000000000 0.0100000000
1413 -5.0000000000 0.0100000000
1921 -4.0000000000 0.0100000000
1989 4.0000000000 0.0100000000
2022 5.0000000000 0.0100000000
2240 6.0000000000 0.0100000000
2289 7.0000000000 0.0100000000
2848 8.0000000000 0.0100000000
3702 9.0000000000 0.0100000000
100000 9.0000000000 0.0100000000
evaluations raw_y evaporation_rate
1 -1332.0000000000 0.0100000000
3 -1274.0000000000 0.0100000000
5 -1001.0000000000 0.0100000000
21 -922.0000000000 0.0100000000
84 -855.0000000000 0.0100000000
132 -845.0000000000 0.0100000000
134 -797.0000000000 0.0100000000
153 -767.0000000000 0.0100000000
173 -729.0000000000 0.0100000000
195 -718.0000000000 0.0100000000
201 -622.0000000000 0.0100000000
217 -612.0000000000 0.0100000000
219 -524.0000000000 0.0100000000
253 -457.0000000000 0.0100000000
284 -456.0000000000 0.0100000000
352 -379.0000000000 0.0100000000
363 -369.0000000000 0.0100000000
389 -349.0000000000 0.0100000000
414 -321.0000000000 0.0100000000
438 -320.0000000000 0.0100000000
449 -302.0000000000 0.0100000000
478 -282.0000000000 0.0100000000
505 -214.0000000000 0.0100000000
590 -156.0000000000 0.0100000000
729 -147.0000000000 0.0100000000
