evaluations raw_y evaporation_rate
313 81.0000000000 0.0100000000
350 84.0000000000 0.0100000000
372 85.0000000000 0.0100000000
391 87.0000000000 0.0100000000
476 88.0000000000 0.0100000000
509 89.0000000000 0.0100000000
551 91.0000000000 0.0100000000
600 92.0000000000 0.0100000000
614 93.0000000000 0.0100000000
661 94.0000000000 0.0100000000
806 95.0000000000 0.0100000000
984 96.0000000000 0.0100000000
1218 97.0000000000 0.0100000000
1298 98.0000000000 0.0100000000
1928 99.0000000000 0.0100000000
2984 100.0000000000 0.0100000000
evaluations raw_y evaporation_rate
1 47.0000000000 0.0100000000
2 56.0000000000 0.0100000000
12 66.0000000000 0.0100000000
88 68.0000000000 0.0100000000
180 71.0000000000 0.0100000000
184 72.0000000000 0.0100000000
213 75.0000000000 0.0100000000
242 76.0000000000 0.0100000000
288 77.0000000000 0.0100000000
303 79.0000000000 0.0100000000
338 81.0000000000 0.0100000000
353 82.0000000000 0.0100000000
409 84.0000000000 0.0100000000
434 87.0000000000 0.0100000000
474 88.0000000000 0.0100000000
547 90.0000000000 0.0100000000
569 91.0000000000 0.0100000000
649 92.0000000000 0.0100000000
656 93.0000000000 0.0100000000
701 94.0000000000 0.0100000000
873 95.0000000000 0.0100000000
1249 96.0000000000 0.0100000000
1347 97.0000000000 0.0100000000
1450 98.0000000000 0.0100000000
1639 99.0000000000 0.0100000000
2570 100.0000000000 0.0100000000
evaluations raw_y evaporation_rate
1 53.0000000000 0.0100000000
2 55.0000000000 0.0100000000
8 60.0000000000 0.0100000000
48 61.0000000000 0.0100000000
61 66.0000000000 0.0100000000
135 72.0000000000 0.0100000000
168 73.0000000000 0.0100000000
258 74.0000000000 0.0100000000
269 77.0000000000 0.0100000000
281 81.0000000000 0.0100000000
317 84.0000000000 0.0100000000
408 86.0000000000 0.0100000000
437 87.0000000000 0.0100000000
444 89.0000000000 0.0100000000
478 93.0000000000 0.0100000000
557 95.0000000000 0.0100000000
637 96.0000000000 0.0100000000
678 97.0000000000 0.0100000000
750 98.0000000000 0.0100000000
807 99.0000000000 0.0100000000
891 100.0000000000 0.0100000000
evaluations raw_y evaporation_rate
1 45.0000000000 0.0100000000
2 54.0000000000 0.0100000000
23 61.0000000000 0.0100000000
38 62.0000000000 0.0100000000
72 69.0000000000 0.0100000000
125 70.0000000000 0.0100000000
167 71.0000000000 0.0100000000
218 76.0000000000 0.0100000000
284 80.0000000000 0.0100000000
379 81.0000000000 0.0100000000
382 82.0000000000 0.0100000000
434 83.0000000000 0.0100000000
455 84.0000000000 0.0100000000
474 85.0000000000 0.0100000000
515 86.0000000000 0.0100000000
518 87.0000000000 0.0100000000
597 88.0000000000 0.0100000000
599 89.0000000000 0.0100000000
705 90.0000000000 0.0100000000
721 91.0000000000 0.0100000000
773 92.0000000000 0.0100000000
1030 93.0000000000 0.0100000000
1136 94.0000000000 0.0100000000
1834 95.0000000000 0.0100000000
2330 96.0000000000 0.0100000000
2487 97.0000000000 0.0100000000
3001 98.0000000000 0.0100000000
3537 99.0000000000 0.0100000000
5482 100.0000000000 0.0100000000
evaluations raw_y evaporation_rate
1 49.0000000000 0.0100000000
6 54.0000000000 0.0100000000
8 58.0000000000 0.0100000000
52 59.0000000000 0.0100000000
66 60.0000000000 0.0100000000
82 61.0000000000 0.0100000000
88 62.0000000000 0.0100000000
96 63.0000000000 0.0100000000
135 64.0000000000 0.0100000000
138 65.0000000000 0.0100000000
166 68.0000000000 0.0100000000
197 72.0000000000 0.0100000000
226 75.0000000000 0.0100000000
292 77.0000000000 0.0100000000
313 78.0000000000 0.0100000000
369 80.0000000000 0.0100000000
412 82.0000000000 0.0100000000
449 83.0000000000 0.0100000000
471 84.0000000000 0.0100000000
494 85.0000000000 0.0100000000
569 87.0000000000 0.0100000000
592 88.0000000000 0.0100000000
611 90.0000000000 0.0100000000
664 91.0000000000 0.0100000000
784 93.0000000000 0.0100000000
877 94.0000000000 0.0100000000
1046 95.0000000000 0.0100000000
1223 96.0000000000 0.0100000000
1325 97.0000000000 0.0100000000
1474 98.0000000000 0.0100000000
1644 99.0000000000 0.0100000000
4490 100.0000000000 0.0100000000
